ISO3,country,adm1_name,adm2_name,mkt_name,geo_id,price_date,year,month,lat,lon,currency,spatially_interpolated,price_open,price_high,price_low,price_close,trust_score,fuel_inflation_mom,post_subsidy_regime,is_national_avg,spread,momentum,spread_pct,price_close_lag1,price_close_lag3,price_close_lag6,price_close_lag12,rolling_mean_3m,rolling_mean_12m,rolling_std_12m,mom_change_pct,yoy_change_pct,trust_weighted_close,month_sin,month_cos,pelt_regime
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2012-12-01,2012,12,11.74,11.96,NGN,0,105.99,109.02,102.95,108.34,9.7,12.77,0,0,6.069999999999993,2.3500000000000085,5.727,105.42,107.5,102.03,96.07,105.79666666666667,104.01166666666667,3.6797303096171534,2.7699,12.7719,1050.898,-7.179586947861643e-09,1.0,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-01-01,2013,1,11.74,11.96,NGN,0,108.96,112.03,105.89,107.67,9.7,11.17,0,0,6.140000000000001,-1.289999999999992,5.6351,108.34,103.63,108.8,96.85,107.14333333333333,104.91333333333334,3.034385764812537,-0.6184,11.1719,1044.399,0.499999999481858,0.8660254040835881,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-02-01,2013,2,11.74,11.96,NGN,0,107.85,110.78,101.81,101.81,9.7,0.0,0,0,8.969999999999999,-6.039999999999992,8.3171,107.67,105.42,108.09,101.81,105.94,104.91333333333334,3.03438576481254,-5.4426,0.0,987.5569999999999,0.8660254031861399,0.500000001036284,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-03-01,2013,3,11.74,11.96,NGN,0,101.41,106.37,98.12,106.37,9.7,3.98,0,0,8.25,4.960000000000008,8.1353,101.81,108.34,107.5,102.3,105.28333333333335,105.25249999999998,2.9417747426279344,4.4789,3.9785,1031.789,1.0,1.7948967369654108e-09,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-04-01,2013,4,11.74,11.96,NGN,0,107.31,110.88,103.73,107.37,9.7,4.43,0,0,7.1499999999999915,0.060000000000002274,6.6629,106.37,107.67,103.63,102.81,105.18333333333334,105.63249999999998,2.8916749628734366,0.9401,4.4354,1041.489,0.8660254049810362,-0.49999999792743216,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-05-01,2013,5,11.74,11.96,NGN,0,107.65,110.92,104.37,105.73,9.7,5.15,0,0,6.549999999999997,-1.9200000000000017,6.0845,107.37,101.81,105.42,100.56,106.49000000000001,106.06333333333332,2.412683656064846,-1.5274,5.1412,1025.581,0.5000000025907099,-0.8660254022886916,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-06-01,2013,6,11.74,11.96,NGN,0,105.8,110.88,102.7,110.88,9.7,8.68,0,0,8.179999999999993,5.079999999999998,7.7316,105.73,106.37,108.34,102.03,107.99333333333334,106.80083333333334,2.4203134970995825,4.8709,8.6739,1075.5359999999998,3.5897934739308216e-09,-1.0,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-07-01,2013,7,11.74,11.96,NGN,0,111.9,115.46,108.34,112.74,9.7,3.62,0,0,7.11999999999999,0.8399999999999892,6.3628,110.88,107.37,107.67,108.8,109.78333333333335,107.12916666666666,2.9297919824803333,1.6775,3.6213,1093.578,-0.4999999963730056,-0.8660254058784849,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-08-01,2013,8,11.74,11.96,NGN,0,113.23,118.52,109.91,118.52,9.7,9.65,0,0,8.61,5.289999999999992,7.604,112.74,105.73,101.81,108.09,114.04666666666667,107.99833333333332,4.41261586679362,5.1268,9.6494,1149.6439999999998,-0.8660254013912434,-0.5000000041451357,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-09-01,2013,9,11.74,11.96,NGN,0,119.71,123.52,115.91,120.64,9.7,12.22,0,0,7.609999999999999,0.9300000000000068,6.357,118.52,110.88,106.37,107.5,117.3,109.09333333333335,5.715672764558447,1.7887,12.2233,1170.2079999999999,-1.0,-5.3846893227178126e-09,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-10-01,2013,10,11.74,11.96,NGN,0,121.33,124.88,117.79,118.37,9.7,14.23,0,0,7.089999999999989,-2.9599999999999937,5.8436,120.64,112.74,107.37,103.63,119.17666666666666,110.32166666666667,6.011057739825422,-1.8816,14.2237,1148.1889999999999,-0.8660254067759328,0.4999999948185802,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-11-01,2013,11,11.74,11.96,NGN,0,118.62,122.06,115.17,116.34,9.7,10.35,0,0,6.890000000000001,-2.280000000000001,5.8085,118.37,118.52,105.73,105.42,118.45,111.23166666666667,6.028099102360443,-1.715,10.3586,1128.498,-0.5000000056995626,0.8660254004937946,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2013-12-01,2013,12,11.74,11.96,NGN,0,116.63,119.91,113.35,114.89,9.7,6.05,0,0,6.560000000000002,-1.7399999999999949,5.6246,116.34,120.64,110.88,108.34,116.53333333333335,111.77749999999999,6.038996191421217,-1.2463,6.0458,1114.433,-7.179586947861643e-09,1.0,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-01-01,2014,1,11.74,11.96,NGN,0,115.18,118.32,104.55,104.55,9.7,-2.89,0,0,13.769999999999996,-10.63000000000001,11.9552,114.89,118.37,112.74,107.67,111.92666666666668,111.5175,6.293706994075326,-8.9999,-2.8977,1014.1349999999999,0.499999999481858,0.8660254040835881,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-02-01,2014,2,11.74,11.96,NGN,0,103.72,107.99,99.45,103.32,9.7,1.49,0,0,8.539999999999992,-0.4000000000000057,8.2337,104.55,116.34,118.52,101.81,107.58666666666666,111.64333333333333,6.0938990852003805,-1.1765,1.4832,1002.2039999999998,0.8660254031861399,0.500000001036284,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-03-01,2014,3,11.74,11.96,NGN,0,103.54,107.15,99.93,104.51,9.7,-1.75,0,0,7.219999999999999,0.9699999999999989,6.9732,103.32,114.89,120.64,106.37,104.12666666666667,111.48833333333333,6.261569413106549,1.1518,-1.7486,1013.747,1.0,1.7948967369654108e-09,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-04-01,2014,4,11.74,11.96,NGN,0,104.81,108.19,101.43,104.21,9.7,-2.94,0,0,6.759999999999991,-0.6000000000000085,6.4498,104.51,104.55,118.37,107.37,104.01333333333332,111.22500000000001,6.511954740740645,-0.2871,-2.9431,1010.8369999999999,0.8660254049810362,-0.49999999792743216,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-05-01,2014,5,11.74,11.96,NGN,0,104.3,107.43,101.17,104.48,9.7,-1.18,0,0,6.260000000000005,0.18000000000000682,6.0019,104.21,103.32,116.34,105.73,104.39999999999999,111.12083333333334,6.616995278459198,0.2591,-1.1823,1013.456,0.5000000025907099,-0.8660254022886916,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-06-01,2014,6,11.74,11.96,NGN,0,104.68,107.64,101.73,102.84,9.7,-7.25,0,0,5.909999999999997,-1.8400000000000034,5.6458,104.48,104.51,114.89,110.88,103.84333333333332,110.45083333333332,7.037292168199789,-1.5697,-7.2511,997.548,3.5897934739308216e-09,-1.0,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-07-01,2014,7,11.74,11.96,NGN,0,102.78,106.93,99.94,106.93,9.7,-5.16,0,0,6.990000000000009,4.150000000000006,6.8009,102.84,104.21,104.55,112.74,104.75,109.96666666666665,7.065288173153089,3.9771,-5.1535,1037.221,-0.4999999963730056,-0.8660254058784849,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-08-01,2014,8,11.74,11.96,NGN,0,107.64,110.82,104.45,105.15,9.7,-11.28,0,0,6.36999999999999,-2.489999999999995,5.9179,106.93,104.48,103.32,118.52,104.97333333333334,108.8525,6.634932520037752,-1.6646,-11.2808,1019.9549999999999,-0.8660254013912434,-0.5000000041451357,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-09-01,2014,9,11.74,11.96,NGN,0,105.02,108.05,101.99,103.61,9.7,-14.12,0,0,6.060000000000002,-1.4099999999999966,5.7703,105.15,102.84,104.51,120.64,105.23,107.43333333333334,5.629596034810268,-1.4646,-14.1164,1005.0169999999999,-1.0,-5.3846893227178126e-09,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-10-01,2014,10,11.74,11.96,NGN,0,103.62,106.48,100.75,101.82,9.7,-13.98,0,0,5.730000000000004,-1.8000000000000114,5.5298,103.61,106.93,104.21,118.37,103.52666666666666,106.05416666666667,4.648455184903975,-1.7276,-13.9816,987.6539999999999,-0.8660254067759328,0.4999999948185802,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-11-01,2014,11,11.74,11.96,NGN,0,101.74,104.51,98.98,101.41,9.7,-12.83,0,0,5.530000000000001,-0.3299999999999983,5.4354,101.82,105.15,104.48,116.34,102.28000000000002,104.81,3.5017398273118174,-0.4027,-12.8331,983.6769999999999,-0.5000000056995626,0.8660254004937946,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2014-12-01,2014,12,11.74,11.96,NGN,0,101.47,104.12,98.82,102.91,9.7,-10.43,0,0,5.300000000000011,1.4399999999999977,5.2232,101.41,103.61,102.84,114.89,102.04666666666667,103.81166666666667,1.5053711915147199,1.4791,-10.4274,998.2269999999999,-7.179586947861643e-09,1.0,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-01-01,2015,1,11.74,11.96,NGN,0,103.18,105.85,89.0,89.0,9.7,-14.88,0,0,16.849999999999994,-14.180000000000007,16.3307,102.91,101.82,106.93,104.55,97.77333333333333,102.51583333333333,4.508756043589638,-13.5167,-14.8733,863.3,0.499999999481858,0.8660254040835881,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-02-01,2015,2,11.74,11.96,NGN,0,87.5,95.43,82.77,95.43,9.7,-7.63,0,0,12.66000000000001,7.930000000000007,14.4686,89.0,101.41,105.15,103.32,95.78000000000002,101.85833333333333,4.935883145318819,7.2247,-7.6365,925.671,0.8660254031861399,0.500000001036284,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-03-01,2015,3,11.74,11.96,NGN,0,96.47,101.51,91.43,100.56,9.7,-3.78,0,0,10.079999999999998,4.090000000000003,10.4488,95.43,102.91,103.61,104.51,94.99666666666667,101.52916666666665,4.874297074419757,5.3757,-3.7795,975.4319999999999,1.0,1.7948967369654108e-09,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-04-01,2015,4,11.74,11.96,NGN,0,101.04,105.8,96.27,100.8,9.8,-3.28,0,0,9.530000000000001,-0.2400000000000091,9.4319,100.56,89.0,101.82,104.21,98.93,101.24499999999999,4.802672551440877,0.2387,-3.2722,987.84,0.8660254049810362,-0.49999999792743216,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-05-01,2015,5,11.74,11.96,NGN,0,100.81,113.1,96.63,113.1,9.8,8.25,0,0,16.47,12.289999999999992,16.3377,100.8,95.43,101.41,104.48,104.82000000000001,101.96333333333331,5.858995156374874,12.2024,8.2504,1108.38,0.5000000025907099,-0.8660254022886916,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-06-01,2015,6,11.74,11.96,NGN,0,115.02,121.29,102.32,102.32,9.8,-0.51,0,0,18.970000000000013,-12.700000000000003,16.4928,113.1,100.56,102.91,102.84,105.40666666666665,101.91999999999997,5.853842560854596,-9.5314,-0.5056,1002.736,3.5897934739308216e-09,-1.0,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-07-01,2015,7,11.74,11.96,NGN,0,101.09,107.2,94.99,97.39,9.8,-8.92,0,0,12.210000000000008,-3.700000000000003,12.0783,102.32,100.8,89.0,106.93,104.27,101.125,5.758619626264609,-4.8182,-8.9217,954.422,-0.4999999963730056,-0.8660254058784849,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-08-01,2015,8,11.74,11.96,NGN,0,97.15,102.17,92.14,94.45,9.8,-10.17,0,0,10.030000000000001,-2.700000000000003,10.3242,97.39,113.1,95.43,105.15,98.05333333333333,100.23333333333335,5.9052585707891545,-3.0188,-10.1759,925.6100000000001,-0.8660254013912434,-0.5000000041451357,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-09-01,2015,9,11.74,11.96,NGN,0,94.19,98.53,89.24,89.24,9.8,-13.87,0,0,9.290000000000006,-4.950000000000003,9.863,94.45,102.32,100.56,103.61,93.69333333333333,99.03583333333331,6.577069613206908,-5.5161,-13.8693,874.552,-1.0,-5.3846893227178126e-09,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-10-01,2015,10,11.74,11.96,NGN,0,88.61,92.55,84.68,88.25,9.8,-13.33,0,0,7.86999999999999,-0.35999999999999943,8.8816,89.24,97.39,100.8,101.82,90.64666666666666,97.90499999999999,7.192631962324676,-1.1094,-13.3274,864.85,-0.8660254067759328,0.4999999948185802,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-11-01,2015,11,11.74,11.96,NGN,0,88.12,110.25,84.71,110.25,9.8,8.72,0,0,25.540000000000006,22.129999999999995,28.9832,88.25,94.45,113.1,101.41,95.91333333333334,98.6416666666667,7.992470130559061,24.9292,8.7171,1080.45,-0.5000000056995626,0.8660254004937946,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2015-12-01,2015,12,11.74,11.96,NGN,0,112.53,120.02,97.31,97.31,9.8,-5.44,0,0,22.709999999999994,-15.219999999999999,20.1813,110.25,89.24,102.32,102.91,98.60333333333334,98.175,7.883335127170015,-11.737,-5.4416,953.6380000000001,-7.179586947861643e-09,1.0,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-01-01,2016,1,11.74,11.96,NGN,0,95.63,102.62,88.63,96.62,9.8,8.56,0,0,13.990000000000009,0.9900000000000091,14.6293,97.31,88.25,97.39,89.0,101.39333333333333,98.81000000000002,7.367097615257126,-0.7091,8.5618,946.8760000000001,0.499999999481858,0.8660254040835881,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-02-01,2016,2,11.74,11.96,NGN,0,96.79,102.57,91.02,93.8,9.8,-1.71,0,0,11.549999999999997,-2.990000000000009,11.9331,96.62,110.25,94.45,95.43,95.91000000000001,98.67416666666666,7.449647286749198,-2.9187,-1.7081,919.24,0.8660254031861399,0.500000001036284,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-03-01,2016,3,11.74,11.96,NGN,0,93.38,98.34,86.42,86.42,9.8,-14.06,0,0,11.920000000000002,-6.959999999999994,12.765,93.8,97.31,89.24,100.56,92.28000000000002,97.49583333333334,8.204302040374726,-7.8678,-14.0613,846.916,1.0,1.7948967369654108e-09,0
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-04-01,2016,4,11.74,11.96,NGN,0,85.48,90.0,80.96,87.12,9.8,-13.57,0,0,9.040000000000006,1.6400000000000006,10.5756,86.42,96.62,88.25,100.8,89.11333333333334,96.35583333333334,8.642187705282343,0.81,-13.5714,853.7760000000001,0.8660254049810362,-0.49999999792743216,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-05-01,2016,5,11.74,11.96,NGN,0,87.14,117.81,83.2,117.81,9.8,4.16,0,0,34.61,30.67,39.7177,87.12,93.8,110.25,113.1,97.11666666666667,96.74833333333333,9.532847359938097,35.2273,4.1645,1154.538,0.5000000025907099,-0.8660254022886916,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-06-01,2016,6,11.74,11.96,NGN,0,120.06,147.48,111.79,147.48,9.8,44.14,0,0,35.68999999999998,27.419999999999987,29.7268,117.81,86.42,97.31,102.32,117.46999999999998,100.51166666666666,17.509304972101567,25.1846,44.136,1445.304,3.5897934739308216e-09,-1.0,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-07-01,2016,7,11.74,11.96,NGN,0,150.31,161.59,139.04,146.8,9.8,50.74,0,0,22.55000000000001,-3.509999999999991,15.0023,147.48,87.12,96.62,97.39,137.36333333333332,104.62916666666666,21.953986367496952,-0.4611,50.7342,1438.6400000000003,-0.4999999963730056,-0.8660254058784849,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-08-01,2016,8,11.74,11.96,NGN,0,146.84,156.17,137.51,146.8,9.8,55.43,0,0,18.659999999999997,-0.03999999999999204,12.7077,146.8,117.81,93.8,94.45,147.02666666666667,108.99166666666666,24.768270697271813,0.0,55.4262,1438.6400000000003,-0.8660254013912434,-0.5000000041451357,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-09-01,2016,9,11.74,11.96,NGN,0,147.49,155.55,139.43,146.64,9.8,64.32,0,0,16.120000000000005,-0.8500000000000227,10.9296,146.8,147.48,86.42,89.24,146.74666666666667,113.77499999999998,26.113119134050056,-0.109,64.3209,1437.072,-1.0,-5.3846893227178126e-09,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-10-01,2016,10,11.74,11.96,NGN,0,147.19,154.18,140.2,146.8,9.8,66.35,0,0,13.980000000000018,-0.38999999999998636,9.4979,146.64,146.8,87.12,88.25,146.74666666666667,118.65416666666664,26.378873591753244,0.1091,66.3456,1438.6400000000003,-0.8660254067759328,0.4999999948185802,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-11-01,2016,11,11.74,11.96,NGN,0,147.38,153.53,141.23,145.56,9.8,32.03,0,0,12.300000000000011,-1.8199999999999932,8.3458,146.8,146.8,117.81,110.25,146.33333333333334,121.59666666666668,27.309154087406252,-0.8447,32.0272,1426.488,-0.5000000056995626,0.8660254004937946,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2016-12-01,2016,12,11.74,11.96,NGN,0,145.95,151.42,140.48,145.0,9.8,49.01,0,0,10.939999999999998,-0.9499999999999886,7.4957,145.56,146.64,147.48,97.31,145.78666666666666,125.57083333333331,26.920817716316694,-0.3847,49.0083,1421.0,-7.179586947861643e-09,1.0,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-01-01,2017,1,11.74,11.96,NGN,0,145.47,150.4,140.53,145.0,9.8,50.07,0,0,9.870000000000005,-0.46999999999999886,6.7849,145.0,146.8,146.8,96.62,145.18666666666667,129.6025,25.789928310732613,0.0,50.0724,1421.0,0.499999999481858,0.8660254040835881,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-02-01,2017,2,11.74,11.96,NGN,0,145.49,150.03,140.96,142.18,9.8,51.57,0,0,9.069999999999993,-3.3100000000000023,6.2341,145.0,145.56,146.8,93.8,144.06,133.6341666666667,23.350388144849997,-1.9448,51.5778,1393.3640000000003,0.8660254031861399,0.500000001036284,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-03-01,2017,3,11.74,11.96,NGN,0,142.29,146.59,137.99,144.75,9.8,67.49,0,0,8.599999999999994,2.460000000000008,6.044,142.18,145.0,146.64,86.42,143.97666666666666,138.495,18.112021873982936,1.8076,67.496,1418.5500000000002,1.0,1.7948967369654108e-09,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-04-01,2017,4,11.74,11.96,NGN,0,145.57,149.75,141.39,145.0,9.8,66.44,0,0,8.360000000000014,-0.5699999999999932,5.7429,144.75,145.0,146.8,87.12,143.97666666666666,143.31833333333333,8.158924654337213,0.1727,66.4371,1421.0,0.8660254049810362,-0.49999999792743216,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-05-01,2017,5,11.74,11.96,NGN,0,145.42,149.4,141.44,148.0,9.8,25.63,0,0,7.960000000000008,2.5800000000000125,5.4738,145.0,142.18,145.56,117.81,145.91666666666666,145.83416666666668,1.5822450007581756,2.069,25.626,1450.4,0.5000000025907099,-0.8660254022886916,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-06-01,2017,6,11.74,11.96,NGN,0,148.86,152.86,144.85,147.0,9.8,-0.33,0,0,8.01000000000002,-1.8600000000000136,5.3809,148.0,144.75,145.0,147.48,146.66666666666666,145.79416666666665,1.5424211094211115,-0.6757,-0.3255,1440.6000000000001,3.5897934739308216e-09,-1.0,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-07-01,2017,7,11.74,11.96,NGN,0,147.31,169.13,143.44,169.13,9.8,15.21,0,0,25.689999999999998,21.819999999999993,17.4394,147.0,145.0,145.0,146.8,154.71,147.655,6.92929682907685,15.0544,15.2112,1657.4740000000002,-0.4999999963730056,-0.8660254058784849,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-08-01,2017,8,11.74,11.96,NGN,0,173.01,193.0,163.47,193.0,9.8,31.47,0,0,29.53,19.99000000000001,17.0684,169.13,148.0,142.18,146.8,169.71,151.505,14.78861570754527,14.1134,31.4714,1891.4,-0.8660254013912434,-0.5000000041451357,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-09-01,2017,9,11.74,11.96,NGN,0,197.04,208.76,185.32,193.0,9.8,31.62,0,0,23.439999999999998,-4.039999999999992,11.8961,193.0,147.0,144.75,146.64,185.04333333333332,155.36833333333334,18.88914398817639,0.0,31.6148,1891.4,-1.0,-5.3846893227178126e-09,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-10-01,2017,10,11.74,11.96,NGN,0,194.13,204.04,184.22,192.0,9.8,30.79,0,0,19.819999999999993,-2.1299999999999955,10.2097,193.0,169.13,145.0,146.8,192.66666666666666,159.135,21.369065789764253,-0.5181,30.7902,1881.6000000000001,-0.8660254067759328,0.4999999948185802,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-11-01,2017,11,11.74,11.96,NGN,0,193.6,202.27,184.94,191.73,9.8,31.72,0,0,17.330000000000013,-1.8700000000000045,8.9514,192.0,193.0,148.0,145.56,192.24333333333334,162.9825,22.81052592953127,-0.1406,31.7189,1878.954,-0.5000000056995626,0.8660254004937946,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2017-12-01,2017,12,11.74,11.96,NGN,0,193.29,209.73,185.62,209.73,9.8,44.64,0,0,24.109999999999985,16.439999999999998,12.4735,191.73,193.0,147.0,145.0,197.82000000000002,168.37666666666667,25.64852479661208,9.3882,44.6414,2055.3540000000003,-7.179586947861643e-09,1.0,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-01-01,2018,1,11.74,11.96,NGN,0,213.96,268.05,204.28,268.05,9.9,84.86,0,0,63.77000000000001,54.09,29.8046,209.73,192.0,169.13,145.0,223.17,178.63083333333336,37.371409455584754,27.8072,84.8621,2653.695,0.499999999481858,0.8660254040835881,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-02-01,2018,2,11.74,11.96,NGN,0,275.99,293.25,258.72,263.47,9.9,85.31,0,0,34.52999999999997,-12.519999999999982,12.5113,268.05,191.73,193.0,142.18,247.08333333333334,188.73833333333334,42.64646097079257,-1.7086,85.3074,2608.3530000000005,0.8660254031861399,0.500000001036284,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-03-01,2018,3,11.74,11.96,NGN,0,265.29,279.75,214.47,214.47,9.9,48.16,0,0,65.28,-50.82000000000002,24.607,263.47,209.73,193.0,144.75,248.66333333333333,194.54833333333332,40.818889306820004,-18.5979,48.1658,2123.253,1.0,1.7948967369654108e-09,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-04-01,2018,4,11.74,11.96,NGN,0,212.69,228.84,196.55,200.74,9.9,38.44,0,0,32.28999999999999,-11.949999999999989,15.1817,214.47,268.05,192.0,145.0,226.2266666666667,199.1933333333333,37.721932451543196,-6.4018,38.4414,1987.3260000000002,0.8660254049810362,-0.49999999792743216,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-05-01,2018,5,11.74,11.96,NGN,0,201.57,214.37,172.08,172.08,9.9,16.27,0,0,42.28999999999999,-29.48999999999998,20.9803,200.74,263.47,191.73,148.0,195.76333333333335,201.19999999999996,35.31474196422793,-14.2772,16.2703,1703.592,0.5000000025907099,-0.8660254022886916,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-06-01,2018,6,11.74,11.96,NGN,0,170.3,183.05,157.55,160.84,9.9,9.41,0,0,25.5,-9.460000000000008,14.9736,172.08,214.47,209.73,147.0,177.88666666666668,202.35333333333332,33.566444915159316,-6.5318,9.415,1592.316,3.5897934739308216e-09,-1.0,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-07-01,2018,7,11.74,11.96,NGN,0,160.66,170.89,143.65,143.65,9.9,-15.06,0,0,27.23999999999998,-17.00999999999999,16.9551,160.84,200.74,268.05,169.13,158.85666666666668,200.23000000000002,36.5338664802947,-10.6876,-15.0653,1422.1350000000002,-0.4999999963730056,-0.8660254058784849,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-08-01,2018,8,11.74,11.96,NGN,0,142.25,151.63,132.86,143.28,9.9,-25.76,0,0,18.769999999999982,1.0300000000000011,13.1951,143.65,172.08,263.47,193.0,149.25666666666666,196.0866666666667,40.076041887059326,-0.2576,-25.7617,1418.472,-0.8660254013912434,-0.5000000041451357,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-09-01,2018,9,11.74,11.96,NGN,0,143.66,151.51,135.81,142.4,9.9,-26.22,0,0,15.699999999999989,-1.259999999999991,10.9286,143.28,160.84,214.47,193.0,143.11,191.87,42.986623500805464,-0.6142,-26.2176,1409.7600000000002,-1.0,-5.3846893227178126e-09,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-10-01,2018,10,11.74,11.96,NGN,0,142.37,149.18,135.56,138.52,9.9,-27.85,0,0,13.620000000000005,-3.8499999999999943,9.5666,142.4,143.65,200.74,192.0,141.4,187.41333333333333,45.66101466903755,-2.7247,-27.8542,1371.3480000000002,-0.8660254067759328,0.4999999948185802,1
NGA,Nigeria,Yobe,Damaturu,Damaturu,gid_117400000119600000,2018-11-01,2018,11,11.74,11.96,NGN,0,138.13,144.09,132.18,132.38,9.9,-30.96,0,0,11.909999999999997,-5.75,8.6223,138.52,143.28,172.08,191.73,137.76666666666668,182.4675,48.28957145558074,-4.4326,-30.955,1310.562,-0.5000000056995626,0.8660254004937946,1
